"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","used_count","ebook_price","revised_notice","ebook_info","gift_info","description","image_url"
"자연어 처리와 딥러닝","97015748","https://www.yes24.com/product/goods/97015748","인공지능","리 덩, 양 리우 저/김재민 역","에이콘출판사","2021년 01월","40,000","36,000","10","10.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2021년 대한민국학술원 우수학술도서 선정도서","에이콘 데이터 과학 시리즈",120,NA,"Y",NA,8,NA,NA,NA,NA,"딥러닝을 포함한 머신러닝의 역사, 딥러닝과 통계 기반 머신러닝이 적용되는 영역, 딥러닝 디자인, 디자인 한계점과 해결 방법, 향후 연구 과제 등 코드 이면에 담겨있는 이야기를 전달하고자 여러 전문가가 참여했...","https://image.yes24.com/goods/97015748/L"
"데이터베이스 인터널스","97015247","https://www.yes24.com/product/goods/97015247","인공지능","알렉스 페트로프 저/이우현 역/이태휘 감수","에이콘출판사","2021년 01월","35,000","31,500","10","10.0","회원리뷰(2건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"에이콘 소프트웨어 아키텍처 시리즈",1194,NA,"Y",NA,9,NA,NA,NA,NA,"데이터베이스에 데이터를 저장하는 방식과 분산 시스템의 일관성을 유지할 때 사용되는 개념과 알고리즘을 설명한다. 나아가 이들을 개선하기 위해 등장한 여러 새로운 알고리즘도 설명한다. 최신 분산 시스템과 논...","https://image.yes24.com/goods/97015247/L"
"당신도 본 적 있는 인공지능","97584295","https://www.yes24.com/product/goods/97584295","인공지능","서인석 저","BOOKK(부크크)","2021년 01월","17,000","17,000",NA,NA,NA,"6일 이내 (5/17, 토) 출고예정",NA,"POD 도서",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"『당신도 본 적 있는 인공지능』은 인공지능 연구 부서에서 일할 때 기획한 책이다. 복잡한 코드와 학계 용어들로 표현되는 인공지능을, 좀 더 쉽고 재밌게 설명하면 어떨까 생각했다. 평상시 즐기던 엉뚱한 상상들...","https://image.yes24.com/goods/97584295/L"
"AI 사고를 위한 인공지능 교육","97126099","https://www.yes24.com/product/goods/97126099","인공지능","한선관, 류미영, 김태령 저","성안당","2021년 01월","29,000","26,100","10","9.8","회원리뷰(11건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,624,NA,"Y",NA,13,23200,NA,"Y",NA,"미래 교육의 핵, 인공지능 교육의 청사진을 제시한다! 인공지능 교육의 논리적 모델을 제시, 과학적·체계적으로 AI 교육에 접근!AI 사고를 위한 인공지능 교육 미래 교육의 핵심 코드는 단연 인공지능이다. 교육부가...","https://image.yes24.com/goods/97126099/L"
"선형대수와 통계학으로 배우는 머신러닝 with 파이썬","97032765","https://www.yes24.com/product/goods/97032765","인공지능","장철원 저","비제이퍼블릭(BJ퍼블릭)","2021년 01월","37,500","33,750","10","9.1","회원리뷰(15건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1467,NA,"Y",NA,11,30000,NA,"Y",NA,"머신러닝에 필요한 선형대수, 통계학, 최적화 이론부터파이썬, 사이킷런, 텐서플로를 활용한 실습까지『선형대수와 통계학으로 배우는 머신러닝 with 파이썬』은 머신러닝의 기본적인 사용 방법뿐만 아니라 통계학, ...","https://image.yes24.com/goods/97032765/L"
"자산운용을 위한 금융 머신러닝","96849122","https://www.yes24.com/product/goods/96849122","인공지능","마르코스 로페즈 데 프라도 저/이기홍 역","에이콘출판사","2021년 01월","20,000","18,000","10","8.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"에이콘출판사-금융 퀀트 머신러닝 융합",270,NA,"Y",NA,9,NA,NA,NA,NA,"로페즈 데 프라도 박사의 저서 『실전 금융 머신러닝 완벽 분석』의 후속작으로, 개념적으로는 자산운용 일반에도 적용할 수 있으며, 퀀트 매니저와 퀀트 분석가에게 지침이 될 수 있는 책이다. 머신러닝의 금융 응...","https://image.yes24.com/goods/96849122/L"
"딥러닝 일러스트레이티드","96873613","https://www.yes24.com/product/goods/96873613","인공지능","존 크론, 그랜트 베일레벨드, 아그레이 바슨스 저/박해선 역","시그마프레스","2021년 01월","36,000","36,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,"2021 세종서적 학술부문 선정",NA,84,NA,NA,NA,6,28800,NA,"Y",NA,"딥러닝은 소프트웨어를 바꾸고, 인공지능의 새로운 가능성을 높이고, 전례 없는 알고리즘 성능을 달성하고 있다. 이 책은 독특하면서도 직관적으로 이 분야의 기술을 완벽하게 소개한다. 풀컬러 그림과 따라 하기 쉬...","https://image.yes24.com/goods/96873613/L"
"디지털 파워 2021","97058341","https://www.yes24.com/product/goods/97058341","인공지능","강송희, 김상규, 김수환, 김은, 김정민 저 외 21명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    강송희
                                                                김상규
                                                                김수환
                                                                김은
                                                                김정민
                                                                김준연
                                                                김진숙
                                                                김진형
                                                                김한성
                                                                김형철
                                                                김휘영
                                                                민상윤
                                                                박강민
                                                                박국흠
                                                                박현제
                                                                송경재
                                                                송지환
                                                                여현
                                                                유재흥
                                                                이승환
                                                                이연희
                                                                조영임
                                                                차성덕
                                                                최준균
                                                                송민정
                                                                최공필","늘품플러스","2021년 01월","19,800","17,820","10","9.9","회원리뷰(16건)",NA,NA,NA,NA,NA,NA,NA,"절판",9,NA,"개정판이 출간되었습니다.",NA,NA,"우리의 삶을 위협하고 있는 코로나19는 아이러니하게도 사회 다방면을 급속도로 변화시켰다. 오프라인이 주를 이루던 대면 사회는 온라인을 중심으로 한 비대면 사회로 전환되었다. 또한 4차 산업혁명이 가속화됨에 ...","https://image.yes24.com/goods/97058341/L"
"PyTorch를 이용한 GAN 실제","97294727","https://www.yes24.com/product/goods/97294727","인공지능","John Hany, Greg Walters 저/차정원 역","홍릉","2021년 01월","32,000","30,400","5",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,90,NA,NA,NA,2,32000,NA,"Y",NA,NA,"https://image.yes24.com/goods/97294727/L"
"재미있게 풀어보는 인공지능","96984843","https://www.yes24.com/product/goods/96984843","인공지능","김문현 저","21세기사","2021년 01월","19,000","19,000",NA,NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"대학교에서 30여년간 인공지능을 강의하고 연구한 경험을 바탕으로, 기본적인 인공지능 이론과 최신의 딥러닝, 기계학습기술의 이해에 꼭 필요한 핵심내용을 소개하였습니다.특히 컴퓨터 관련 지식이 없고, 인공지능...","https://image.yes24.com/goods/96984843/L"
"처음 만나는 AI 수학 with Python","96805069","https://www.yes24.com/product/goods/96805069","인공지능","아즈마 유키나가 저 / 유세라 역","영진닷컴","2021년 01월","23,000","20,700","10","7.5","회원리뷰(4건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1080,NA,"Y",NA,9,NA,NA,NA,NA,"인공지능을 공부하는데 필요한 기초 수학개념을 한 권에 모았다!『처음 만나는 AI 수학 with Python』은 인공지능을 공부하는데 기본이 되는 수학 개념을 소개하는 도서로 독자가 수학을 잘 하도록 만드는 것이 아니...","https://image.yes24.com/goods/96805069/L"
"제품의 언어","96639267","https://www.yes24.com/product/goods/96639267","인공지능","존 마에다 저/권보라 역","유엑스리뷰","2021년 01월","23,000","20,700","10","9.2","회원리뷰(30건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,84,NA,"Y",NA,26,NA,NA,NA,NA,"세계적 디자인 리더이자 UX의 선구자 존 마에다가 13년 만에 내놓은 신작으로, UX의 창시자로 알려진 도널드 노먼이 미래를 대비하는 디자이너와 개발자들에게 강력 추천한 책이다. 미국 1위 디자인 대학 로드아일랜...","https://image.yes24.com/goods/96639267/L"
"놀랍게 쉬운 인공지능의 이해와 실습","96544268","https://www.yes24.com/product/goods/96544268","인공지능","한선관, 류미영, 김태령, 고병철, 서정원 저","성안당","2021년 01월","25,000","22,500","10","9.8","회원리뷰(16건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,246,NA,"Y",NA,17,20000,NA,"Y",NA,"이론과 실전을 겸비한 AI 교육 마스터액션플랜!놀랍게 쉬운 인공지능의 이해와 실습 미래 교육은 인공지능 인재 양성에 성패가 달려 있다 해도 과언이 아니다. 교과부의 최근 발표에 따르면 유치원은 놀이를 통한 AI...","https://image.yes24.com/goods/96544268/L"
"인공지능 교과서","96646736","https://www.yes24.com/product/goods/96646736","인공지능","이모토 타카시 저/김기태 역/이강덕 감수","성안당","2021년 01월","19,000","17,100","10","9.3","회원리뷰(4건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,12,NA,"Y",NA,10,15200,NA,"Y",NA,"인공지능 시대의 필수 지식과 기술을 배운다『비즈니스 구축부터 신기술 개발까지_ 인공지능 교과서』“정말로 알아야 할 인공지능 여기에 다 있다!”이 책은 인공지능(AI)을 배우고 싶어하는 사람을 위한 인공지능 ...","https://image.yes24.com/goods/96646736/L"
"누가 인공지능을 두려워하나?","96684488","https://www.yes24.com/product/goods/96684488","인공지능","토마스 람게 저/이수영, 한종혜 편역","다섯수레","2021년 01월","14,000","12,600","10","9.6","회원리뷰(11건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,24,NA,"Y",NA,18,NA,NA,NA,NA,"기계는 생각할 수 있는가?‘인공지능(AI)에 대한 가장 최신의, 가장 짧고 명쾌한 입문서’한때는 공상과학 속 상상이라 여겼던 일들이 일상이 되고, 모든 것이 갑자기 변하고 있다. 이미 인공지능과 함께 살아가고 ...","https://image.yes24.com/goods/96684488/L"
"카카오 아레나 데이터 경진대회 1등 노하우","96427067","https://www.yes24.com/product/goods/96427067","인공지능","최규민, 김상훈, 구경훈, 김정오 저","위키북스","2021년 01월","27,000","24,300","10","10.0","회원리뷰(2건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"위키북스- 데이터 사이언스 시리즈",108,NA,"Y",NA,9,NA,NA,NA,NA,"카카오 아레나 데이터 경진대회 1등 노하우를 공개합니다!카카오 아레나 데이터 경진 대회 1회, 2회 대회의 문제와 데이터, 우승 솔루션을 상세히 설명하고 있습니다. 단순한 머신러닝과 데이터 분석에 대한 설명을 ...","https://image.yes24.com/goods/96427067/L"
"금융 전문가를 위한 머신러닝 알고리즘","96427004","https://www.yes24.com/product/goods/96427004","인공지능","얀네스 클라스 저/박진수 역","위키북스","2021년 01월","35,000","31,500","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,"위키북스- 데이터 사이언스 시리즈",66,NA,"Y",NA,7,NA,NA,NA,NA,"파이썬 코드를 사용해 금융 전문가용 인공지능(머신러닝과 딥러닝 포함) 영역으로 나아가기 위한 안내서!『금융 전문가를 위한 머신러닝 알고리즘』에서는 새롭게 발전한 머신러닝 기술을 탐구하고, 보험 처리나 이...","https://image.yes24.com/goods/96427004/L"
"파이썬으로 만드는 인공지능","96969993","https://www.yes24.com/product/goods/96969993","인공지능","오일석, 이진선 저","한빛아카데미","2021년 01월","31,000","31,000",NA,"8.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"한빛아카데미-IT COOKBOOK",2070,NA,"Y",NA,4,31000,NA,"Y",NA,"이론과 실습으로 배우는 인공지능과 딥러닝인공지능 이론을 79개의 파이썬 프로그램으로 실습하며 배우는 책이다. 컨볼루션 신경망, 순환 신경망, 강화 학습 등의 인공지능 핵심 이론을 다양한 예시와 수식, 그래프...","https://image.yes24.com/goods/96969993/L"
"난생처음 인공지능 with 스크래치","96519313","https://www.yes24.com/product/goods/96519313","인공지능","고광일 저","한빛아카데미","2021년 01월","23,000","23,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","절판",4,23000,"개정판이 출간되었습니다.","Y",NA,"생애 처음으로 인공지능 이론을 배우고, 머신러닝을 구현한다!이 책은 인공지능의 기본적인 개념을 이해하고 실제로 인공지능 프로그래밍을 경험할 수 있도록 구성하였습니다. 먼저 인공지능 이론을 이미지와 삽화를...","https://image.yes24.com/goods/96519313/L"
"파이썬 딥러닝 머신러닝 입문","96087004","https://www.yes24.com/product/goods/96087004","인공지능","오승환 저","정보문화사","2021년 01월","25,000","22,500","10","9.0","회원리뷰(16건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,324,NA,"Y",NA,16,17000,NA,"Y",NA,"아직도 파이썬을 모른다고?이 책은 코드를 직접 입력하고 실행하는 데 필요한 기본적인 환경을 ‘구글 코랩’을 활용하여 파이썬의 가장 기본적인 문법 중 핵심적인 내용만 간단하게 설명한다. 머신러닝과 딥러닝을 ...","https://image.yes24.com/goods/96087004/L"
"머신러닝을 위한 실전 데이터셋","96519950","https://www.yes24.com/product/goods/96519950","인공지능","칼리드 엘 에맘, 루시 모스케라, 리처드 홉트로프 저/심상진 역","한빛미디어","2021년 01월","18,000","16,200","10","8.8","회원리뷰(5건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,102,NA,"Y",NA,7,14400,NA,"Y",NA,"개인 정보 보호와 광범위한 데이터 사용의 균형을 이루다.머신러닝 모델을 구축하고, 테스트를 진행하려면 크고 다양한 종류의 데이터가 필요하다. 그러나 대부분의 데이터셋은 개인 정보 문제로 사용이 제한적이라 ...","https://image.yes24.com/goods/96519950/L"
"비대면 시대 바르고 건강하게 살기","96989388","https://www.yes24.com/product/goods/96989388","인공지능","김범수, 김승현, 김재엽, 도보람, 박경기 저 외 8명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    김범수
                                                                김승현
                                                                김재엽
                                                                도보람
                                                                박경기
                                                                양희동
                                                                오주현
                                                                장대연
                                                                장재영
                                                                최강식
                                                                최정혜
                                                                한치훈
                                                                한영애","이담북스(이담Books)","2020년 12월","16,000","15,200","5",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,"바른 ICT Life-02",NA,NA,NA,NA,7,11200,NA,"Y",NA,"불과 1년 전에 우리 대부분은 바이러스 하나가 전 세계의 경제와 사회 활동 전반을 마비시키고 기술과 사회를 추동하는 새로운 요인이 될 것이라는 점을 예측하지 못했다. 이로 인해 바이러스 하나에 인류가 수천 년...","https://image.yes24.com/goods/96989388/L"
"데이터 과학 기반의 파이썬 빅데이터 분석","96652194","https://www.yes24.com/product/goods/96652194","인공지능","이지영 저","한빛아카데미","2020년 12월","28,000","28,000",NA,"10.0","회원리뷰(5건)",NA,NA,NA,"한빛아카데미-IT COOKBOOK",762,NA,"Y","절판",15,28000,"개정판이 출간되었습니다.","Y",NA,"데이터 과학 방법론으로 배우는 파이썬 빅데이터 분석 프로젝트데이터 과학의 개념, 파이썬 기초, 데이터 크롤링 방법을 익힌 후 14개의 프로젝트를 ‘연구 목표 설정→데이터 수집→데이터 준비→데이터 탐색→데이...","https://image.yes24.com/goods/96652194/L"
"흥미로운 베이지안 통계","96379169","https://www.yes24.com/product/goods/96379169","인공지능","윌 커트 저/윤정미 역","에이콘출판사","2020년 12월","30,000","27,000","10","10.0","회원리뷰(7건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,702,NA,"Y",NA,10,NA,NA,NA,NA,"불확실성을 잘 추론할 수 있도록 베이지안 방법을 어떻게 적용하는지 LEGO 블록, 트와일라잇 존, 스타워즈 등 다양하고 흥미로운 예제를 통해 설명한다. 또한 수많은 문제에 베이지안 통계를 적용해 불확실성을 모델...","https://image.yes24.com/goods/96379169/L"
"수학대백과사전","96375165","https://www.yes24.com/product/goods/96375165","인공지능","구라모토 다카후미 저/린커넥터 역","동양북스(동양books)","2020년 12월","18,000","16,200","10","9.6","회원리뷰(26건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,4362,NA,"Y",NA,16,13000,NA,"Y","Y","개념과 사례로 되짚는 기초 교양 수학의 모든 것수학은 실생활의 모든 분야에 꼭 필요한 학문으로 많은 관심을 받고 있다. 최근에는 이과와 문과의 경계도 허물어져 경제학, 심리학 등의 분야에서 고등학교 수학 소...","https://image.yes24.com/goods/96375165/L"
"모두의 인공지능 with 파이썬","96262613","https://www.yes24.com/product/goods/96262613","인공지능","이영호 저","길벗","2020년 12월","22,000","19,800","10","10.0","회원리뷰(10건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"길벗-모두의 시리즈",2793,NA,"Y",NA,15,15400,NA,"Y","Y","이 책은 초보자와 비전공자의 눈높이에서 인공지능이 무엇이며 어떻게 활용하는지를 알려주는 책이다. 티처블 머신, 퀵드로우, 오토드로우, 텐서플로 플레이그라운드 등 누구나 인공지능의 개념을 쉽게 경험해 볼 수...","https://image.yes24.com/goods/96262613/L"
"비즈니스 머신러닝","96433954","https://www.yes24.com/product/goods/96433954","인공지능","더그 허전, 리처드 니콜 저/김정민, 문선홍, 정용우 역","한빛미디어","2020년 12월","25,000","22,500","10","9.1","회원리뷰(9건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,156,NA,"Y",NA,9,20000,NA,"Y",NA,"비즈니스에 머신러닝 적용을 더 빠르게! 더 유연하게! 머신러닝은 비즈니스 업무에 큰 이점을 제공한다. 이 책에서 제공하는 몇 가지 안내만으로 고액 컨설팅이나 복잡한 수식 없이 큰 성과를 거둘 수 있다. 엑셀에...","https://image.yes24.com/goods/96433954/L"
"혼자 공부하는 머신러닝+딥러닝","96024871","https://www.yes24.com/product/goods/96024871","인공지능","박해선 저","한빛미디어","2020년 12월","26,000","23,400","10","9.6","회원리뷰(116건)",NA,NA,NA,"혼자 공부하는 시리즈",22458,NA,"Y","절판",28,20800,"개정판이 출간되었습니다.","Y","Y","- 혼자 해도 충분하다! 1:1 과외하듯 배우는 인공지능 자습서 이 책은 수식과 이론으로 중무장한 머신러닝, 딥러닝 책에 지친 ‘독학하는 입문자’가 ‘꼭 필요한 내용을 제대로’ 학습할 수 있도록 구성했다. 구글 ...","https://image.yes24.com/goods/96024871/L"
"이제 시작이야! 컴퓨팅 사고력으로 인공지능까지","96575392","https://www.yes24.com/product/goods/96575392","인공지능","전수진, 박주연, 김수환 저","연두에디션","2020년 12월","23,000","23,000",NA,"6.0","회원리뷰(3건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,120,NA,NA,NA,10,18400,NA,"Y",NA,"본 『이제 시작이야! 컴퓨팅사고력으로 인공지능까지』는 컴퓨터 관련 학문을 전공으로 하지 않거나 컴퓨터를 배우고 싶은데 어떻게 시작할지 막막한 입문자를 위한 책이다. 컴퓨터는 우리 삶과 동떨어진 도구가 아...","https://image.yes24.com/goods/96575392/L"
"신경망 학습이론과 PyTorch","97032943","https://www.yes24.com/product/goods/97032943","인공지능","추상목 저","UUP","2020년 12월","13,000","13,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,24,NA,"Y",NA,1,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/97032943/L"
"모두를 위한 인공지능 언플러그드","97048230","https://www.yes24.com/product/goods/97048230","인공지능","임진숙, 이도영, 박호림, 양석재, 김원일 저 외 2명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    임진숙
                                                                이도영
                                                                박호림
                                                                양석재
                                                                김원일
                                                                강신옥
                                                                김인주","씨마스","2020년 12월","18,000","16,200","10","9.9","회원리뷰(7건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,204,NA,"Y",NA,14,NA,NA,NA,NA,"미래 교육 패러다임의 키워드 인공지능!누구나 쉽고 재미있게 놀이로 인공지능을 배워요!인공지능은 이제 산업 분야뿐만 아니라 음악, 미술과 같은 인간의 영감과 창의력을 필요로 하는 분야까지도 그 영향력을 미치...","https://image.yes24.com/goods/97048230/L"
"인공지능 기술과 미래","96173393","https://www.yes24.com/product/goods/96173393","인공지능","조성갑 저","21세기사","2020년 12월","30,000","30,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,78,NA,NA,NA,4,NA,NA,NA,NA,"“인공지능의 핵심 엔진은 소프트웨어와 센서이다”이를 논리적으로 구성하고 알고리즘(Algorithm)으로 시스템화하는 정보기술이 플랫폼(Platform)이다, '승리자의 최선의 카드는 플랫폼 선점에 있다' 모든 영역에 ...","https://image.yes24.com/goods/96173393/L"
"처음 만나는 인공지능","95906545","https://www.yes24.com/product/goods/95906545","인공지능","김대수 저","생능출판사","2020년 12월","26,000","26,000",NA,"9.3","회원리뷰(4건)",NA,NA,"개정판",NA,NA,NA,NA,"절판",5,NA,"개정판이 출간되었습니다.",NA,NA,"인공지능의 물결이 세차게 다가오고 있다. 최근 4차 산업혁명 시대에 접어들면서 인공지능의 중요성이 더욱 커지고 있다. 미국을 비롯한 세계 각국에서 인공지능의 중요성을 강조하며, 인공지능을 차세대의 시장 질...","https://image.yes24.com/goods/95906545/L"
"핵심 딥러닝 입문: RNN, LSTM, GRU, VAE, GAN 구현","95861461","https://www.yes24.com/product/goods/95861461","인공지능","아즈마 유키나가 저/최재원, 장건희 역","책만","2020년 12월","28,000","25,200","10","7.5","회원리뷰(4건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,456,NA,"Y",NA,7,22400,NA,"Y",NA,"딥러닝의 기초 지식, 수학, 파이썬부터 실전 프로그래밍 구현까지,RNN, LSTM, GRU, VAE, GAN을 망라하는 최신 딥러닝 모델 마스터!현 시점에서 개발자가 꼭 알아야 할 최신 딥러닝 기술들만을 골라 수식과 코드를 번...","https://image.yes24.com/goods/95861461/L"
"AI 플레이그라운드","95870591","https://www.yes24.com/product/goods/95870591","인공지능","한선관, 류미영, 정유진 저","성안당","2020년 12월","19,000","17,100","10","9.8","회원리뷰(23건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,36,NA,"Y",NA,19,15200,NA,"Y",NA,"미래의 주역을 기다리는 인공지능 놀이터!AI 플레이그라운드인공지능을 체험할 수 있는 사이트 모음에 각 사이트별 기능을 소개하는 책, 인공지능이라는 놀이터에서 마음껏 놀아볼 수 있는 책이 나왔다. 특히 온라인...","https://image.yes24.com/goods/95870591/L"
"안전한 인공지능 시스템을 위한 심층 신경망 강화","95728352","https://www.yes24.com/product/goods/95728352","인공지능","케이티 워 저/김영하 역","한빛미디어","2020년 12월","24,000","21,600","10","9.2","회원리뷰(10건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,72,NA,"Y",NA,9,19200,NA,"Y",NA,"쉽게 속지 않는 인공지능을 위한 심층 신경망 강화 프로젝트일상생활에 보편화된 인공지능 시스템은 자율 주행차, 음성 어시스턴트, 얼굴 인식 장치 등 다양한 곳에 활용된다. 인공지능의 발전과 더불어 인공지능 시...","https://image.yes24.com/goods/95728352/L"
"인공지능 교과서 2","95566844","https://www.yes24.com/product/goods/95566844","인공지능","천위쿤 편/사이언스 주니어 인공지능 연구회 역/AI PLUS 피지컬컴퓨팅교사연구회 감수 감수","광문각","2020년 11월","16,000","16,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,54,NA,NA,NA,6,NA,NA,NA,NA,"우리나라의 미래에 주역이 되는 청소년들에게 인공지능은 학생들이 가지려는 다양한 직업과 생활에 없어서는 안 될 필수적인 도구이기에 이 책이 인공지능을 학습하는 초석이 되는 마치 길잡이와 같은 책이 되리라 ...","https://image.yes24.com/goods/95566844/L"
"텐서플로로 하는 딥러닝 기초와 응용","95544092","https://www.yes24.com/product/goods/95544092","인공지능","파올로 갈리오니 저/김창엽, 최민환 역","에이콘출판사","2020년 11월","30,000","27,000","10",NA,NA,NA,NA,NA,"에이콘 데이터 과학 시리즈",NA,NA,"Y","절판",4,NA,NA,NA,NA,"머신러닝과 신경망에 대한 이론과 텐서플로 1.x, 2.x 버전의 차이점을 다루는 것으로 시작한다. 이어서 신경망을 쉽게 구현할 수 있도록 데이터 입력 파이프라인을 구성하는 방법과 Estimator API 등에 대해서 설명...","https://image.yes24.com/goods/95544092/L"
"구글 빅쿼리 완벽 가이드","95562895","https://www.yes24.com/product/goods/95562895","인공지능","발리아파 락쉬마난, 조던 티가니 저/변성윤, 장현희 역","책만","2020년 11월","35,000","31,500","10","10.0","회원리뷰(2건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2021 세종도서 학술부문 우수도서 선정",NA,840,NA,"Y",NA,10,28000,NA,"Y",NA,"빅데이터, 데이터 엔지니어링, 머신러닝을 위한 대용량 데이터 분석과 처리의 모든 것협업과 신속함을 갖춘 작업 공간을 구축하는 동시에 페타바이트 규모의 데이터셋을 처리해보자. 이 책은 기업 전체에서 추출한 ...","https://image.yes24.com/goods/95562895/L"
"건축을 위한 인공지능","95551429","https://www.yes24.com/product/goods/95551429","인공지능","이진모 저","우리북","2020년 11월","16,500","15,670","5",NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,NA,36,NA,NA,NA,5,NA,NA,NA,NA,"『건축을 위한 인공지능』은 '인공지능이 건축가나 디자이너를 대체하는 사회가 올 것이다' 라는 조금은 어리석은 큰 명제에 집중하지 않는다. 이러한 명제들을 들추어보면 사실 지레 겁먹은 사회나 직능인들의 기우...","https://image.yes24.com/goods/95551429/L"
"OpenCV-Python으로 배우는 영상처리 및 응용","95785417","https://www.yes24.com/product/goods/95785417","인공지능","정성환, 배종욱 저","생능출판사","2020년 11월","35,000","35,000",NA,"10.0","회원리뷰(5건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2436,NA,NA,NA,3,NA,NA,NA,NA,"이 책은 독자들에게 영상처리의 기본 이론과 응용 분야에서 실제적 도움이 되기를 바라는 마음에서 3개의 부, 12개의 장으로 구성하였다. 각 부로 나눈 이유는 영상처리 이론을 단계적으로 이해하면서, 동시에 OpenC...","https://image.yes24.com/goods/95785417/L"
"밑바닥부터 시작하는 딥러닝 3","95343845","https://www.yes24.com/product/goods/95343845","인공지능","사이토 고키 저/개앞맵시 역","한빛미디어","2020년 11월","38,000","34,200","10","9.7","회원리뷰(30건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,3594,NA,"Y",NA,14,27360,NA,"Y",NA,"코드 3줄이 딥러닝 프레임워크가 되는 마법이 책은 ‘밑바닥부터’ 직접 만들어보며 즐겁게 딥러닝을 익히는 시리즈의 장점을 그대로 따랐다. 코드 3줄로 시작해 60단계까지 차근차근 구현해보자. 어느새 파이토치, ...","https://image.yes24.com/goods/95343845/L"
"인공지능 완전정복","95284389","https://www.yes24.com/product/goods/95284389","인공지능","정종기 저","형설출판사","2020년 11월","25,000","22,500","10","10.0","회원리뷰(1건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,12,NA,"Y",NA,6,NA,NA,NA,NA,"인공지능의 핵심인 머신러닝, 딥 러닝 개념부터 산업별 인공지능 트렌드, 비즈니스 적용사례 등 인공지능 전반에서 다루는 핵심기술 및 주제들을 쉽게 접근하고 이해할 수 있도록 서술하였다. 인공지능의 과거와 현...","https://image.yes24.com/goods/95284389/L"
"심층 강화학습 인 액션","94883164","https://www.yes24.com/product/goods/94883164","인공지능","알렉스 짜이, 브랜던 브라운 공저 / 류광 역","제이펍","2020년 11월","30,000","27,000","10","9.6","회원리뷰(8건)","2일 이내 (5/13, 화) 출고예정",NA,NA,"제이펍-I♥A.I 시리즈-29",156,NA,"Y",NA,11,21000,NA,"Y",NA,"프로젝트로 배우는 심층 강화학습의 이론과 실제!이 책 『심층 강화학습 인 액션』은 환경이 제공하는 직접적인 피드백에 기반해서 환경에 적응하고 자신을 개선해 나가는 에이전트의 구현 방법을 설명한다. 흐름이 ...","https://image.yes24.com/goods/94883164/L"
