"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","revised_notice","ebook_info","gift_info","description","image_url"
"풀스택 서버리스","102277870","https://www.yes24.com/product/goods/102277870","OS/데이터베이스","네이더 다빗 저/김범준 역","한빛미디어","2021년 07월","21,000","18,900","10","8.9","회원리뷰(18건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,78,NA,"Y",NA,NA,"Y",NA,"실습하며 익히는 풀스택 서버리스 앱 개발 가이드북 인증과 권한 부여, API 게이트웨이, 클라우드 등 다양한 기능을 통해 강력한 애플리케이션 구축 과정을 따라 하며 실습할 수 있는 실용서다. 이 책은 리액트, AWS...","https://image.yes24.com/goods/102277870/L"
"업무에 바로 쓰는 SQL 튜닝","102382080","https://www.yes24.com/product/goods/102382080","OS/데이터베이스","양바른 저","한빛미디어","2021년 07월","22,000","19,800","10","9.1","회원리뷰(27건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,516,NA,"Y",NA,NA,"Y",NA,"SQL 튜닝의 기본 원리와 사례로 배우는 상황별 튜닝 방법 SQL 튜닝은 수많은 데이터를 더 빠르고 강력하게 처리하도록 해주는 가장 중요한 기술이다. 하지만 쉽지 않은 내용 때문에 부담감을 갖고 시작조차 못하는 ...","https://image.yes24.com/goods/102382080/L"
"데이터 스토리","102382005","https://www.yes24.com/product/goods/102382005","OS/데이터베이스","낸시 두아르테 저/권혜정 역/윤영진 감수","한빛미디어","2021년 07월","22,000","19,800","10","9.4","회원리뷰(46건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,192,NA,"Y",NA,NA,"Y",NA,"무조건 통과하는 제안의 비밀!“성공하는 사람은 데이터를 단순한 ‘숫자’가 아닌 기억에 남는 '이야기’로 전합니다!”* Fortune, Forbes, New York Times, CNN이 주목한 의사소통 전문가 ‘낸시 두아르테’의 신...","https://image.yes24.com/goods/102382005/L"
"그림으로 이해하는 AWS 구조와 기술","102368122","https://www.yes24.com/product/goods/102368122","OS/데이터베이스","오가사와라 시게타카 저/성창규 역","길벗","2021년 06월","18,000","16,200","10","8.9","회원리뷰(35건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"그림으로 이해하는 시리즈",1494,NA,"Y",NA,NA,"Y",NA,"읽는 것만으로 충분하다!쉽고 빠르게 이해하는 AWS 개념과 서비스!AWS는 웹 관련 기능뿐만 아니라 회사 시스템이나 머신 러닝, 인프라와 관련된 기능까지 폭넓은 서비스를 제공한다. 또한, 단순히 ‘임대 서버의 대...","https://image.yes24.com/goods/102368122/L"
"모두가 할 수 있는 앱 인벤터로 11개 인공지능 앱 만들기","102366239","https://www.yes24.com/product/goods/102366239","OS/데이터베이스","김수연, 김종렬, 장문철, 전진아, 박지숙 저","앤써북","2021년 06월","14,500","13,050","10","9.8","회원리뷰(11건)",NA,NA,NA,NA,NA,NA,NA,"품절","개정판이 출간되었습니다.",NA,NA,"이 책은 앱 인벤터로 인공지능, 머신러닝 기반의 11개 앱 만들기를 통해 인공지능의 원리를 재미있고 체계적으로 배울 수 있도록 알차게 구성하였다. 초중고/대학생 모두가 할 수 있는 앱인벤터 블록 코딩으로 11개 ...","https://image.yes24.com/goods/102366239/L"
"데이터 스토리텔링 연습","102361090","https://www.yes24.com/product/goods/102361090","OS/데이터베이스","콜 누스바우머 내플릭 저/변혜정 역","에이콘출판사","2021년 06월","35,000","31,500","10","2.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"에이콘 데이터 과학 시리즈",150,NA,"Y",NA,NA,NA,NA,"『데이터 스토리텔링』의 후속작으로 데이터 스토리텔링의 원칙을 실제 업무에 적용하면서 만나게 되는 수많은 상황에 유연하게 대처하는 데 필요한 가이드와 연습을 소개한다. 데이터로 효과적인 의사소통을 하기 ...","https://image.yes24.com/goods/102361090/L"
"스트리밍 시스템","102360104","https://www.yes24.com/product/goods/102360104","OS/데이터베이스","타일러 아키다우, 슬라바 체르냑, 루벤 락스 저/이덕기, 전웅 역","에이콘출판사","2021년 06월","35,000","31,500","10","10.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2022년 대한민국학술원 우수학술도서 선정도서","에이콘 데이터 과학 시리즈",438,NA,"Y",NA,NA,NA,NA,"저자가 작성했던 블로그 글인 “스트리밍 101”에서 시작해 스트리밍 데이터 처리 시스템을 구축하고 사용하는 데 필요한 주요 개념을 “무엇”, “어디서”, “언제”, “어떻게”라는 네 가지 질문 위에 차근히 쌓...","https://image.yes24.com/goods/102360104/L"
"케라스부터 쿠버네티스까지","102279637","https://www.yes24.com/product/goods/102279637","OS/데이터베이스","다타라지 재그디시 라오 저/김광일 역","에이콘출판사","2021년 06월","35,000","31,500","10",NA,NA,NA,NA,NA,"에이콘 클라우드 컴퓨팅",12,NA,"Y","절판",NA,NA,NA,"케라스를 사용한 머신러닝 모델 개발부터 쿠버네티스에서의 모델 배포까지 전체 과정을 따라가면서 핵심 개념과 필요한 도구의 사용 방법 등을 소스 코드와 함께 쉽게 설명한다.전반부에서는 지도학습, 비지도학습에...","https://image.yes24.com/goods/102279637/L"
"그림으로 배우는 SQL 입문","102237636","https://www.yes24.com/product/goods/102237636","OS/데이터베이스","사카시타 유리 저/김은철, 유세라 역","영진닷컴","2021년 06월","18,000","16,200","10","9.8","회원리뷰(10건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"그림으로 배우는 시리즈",474,NA,"Y",NA,NA,NA,NA,"데이터베이스 초보자를 위한 아주 쉬운 SQL 입문서비즈니스에서 데이터 활용이 갈수록 중요해지면서 이제 SQL은 데이터를 다루는 모든 사람에게 기본 스킬이 되어가고 있습니다. 이 책은 데이터베이스를 처음 접하는...","https://image.yes24.com/goods/102237636/L"
"빅데이터 분석과 R 활용","102168291","https://www.yes24.com/product/goods/102168291","OS/데이터베이스","윤철호 저","생능","2021년 06월","28,000","28,000",NA,NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,252,NA,NA,NA,NA,NA,NA,"『빅데이터 분석과 R 활용』은 대학의 빅데이터 분석 교육을 위한 학습 교재로써 입문자 수준의 학생들이 R을 활용하여 빅데이터 분석을 실무적으로 수행할 수 있는 능력을 배양시키는 데 초점을 맞추고 있다.· 이 ...","https://image.yes24.com/goods/102168291/L"
"사이버 물리 시스템을 이용한 임베디드 시스템 2/e","102282474","https://www.yes24.com/product/goods/102282474","OS/데이터베이스","애드워드 애쉬포드 리, 산지트 세시아 저/정병혁, 이일영 역","에이콘출판사","2021년 06월","45,000","40,500","10",NA,NA,NA,NA,NA,"에이콘 임베디드 시스템 프로그래밍 시리즈",NA,NA,"Y","절판",NA,NA,NA,"임베디드 시스템에서 소프트웨어가 물리적 세계와 상호작용하는 메커니즘은 매우 빠르게 변화하고 있고, 물리적 세계를 정보의 세계와 깊이 연결하는 것이 중요하다. 가상 물리 시스템(CPS, Cyber-Physical Systems)...","https://image.yes24.com/goods/102282474/L"
"파이썬을 이용한 데이터 분석의 정석","102385128","https://www.yes24.com/product/goods/102385128","OS/데이터베이스","채진석 저","루비페이퍼","2021년 06월","32,000","28,800","10","6.4","회원리뷰(5건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,144,NA,NA,NA,NA,NA,NA,"탄탄한 개념과 실전 예제를 한 권에 담았다!데이터 분석을 다룬 많은 책 중 나에게 맞는 책을 찾는 건 매우 어렵다. 이론 위주의 책을 선택하면 이해하기 어렵고, 응용 위주의 책을 선택하면 기본 개념이 부족하다. ...","https://image.yes24.com/goods/102385128/L"
"아두이노로 코딩하며 배우는 딥러닝","102238980","https://www.yes24.com/product/goods/102238980","OS/데이터베이스","서민우 저","앤써북","2021년 06월","20,800","18,720","10","9.5","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,138,NA,NA,NA,NA,NA,NA,"국내 최초로 머신러닝과 딥러닝 원리와 모델을 78개 아두이노 예제로 직접 구현! 『아두이노로 코딩하며 배우는 딥러닝』책은 국내 최초로 인공지능의 머신러닝과 딥러닝 원리를 아두이노 코딩을 통해서 이해하기 쉽...","https://image.yes24.com/goods/102238980/L"
"수학으로 이해하는 머신러닝 원리","102348857","https://www.yes24.com/product/goods/102348857","OS/데이터베이스","가토 기미카즈 저/이중민 역","루비페이퍼","2021년 06월","30,000","27,000","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,90,NA,NA,NA,NA,NA,NA,"체계적인 학습 가이드로 라이브러리 너머의 원리를 이해한다!이 책은 단순히 머신러닝의 알고리즘 사용법을 알려주는 것이 아니라 파이썬을 이용해 알고리즘을 처음부터 구현해봄으로써 알고리즘의 동작 원리를 이해...","https://image.yes24.com/goods/102348857/L"
"클라우드 네이티브를 위한 쿠버네티스 실전 프로젝트","102234803","https://www.yes24.com/product/goods/102234803","OS/데이터베이스","아이자와 고지, 사토 가즈히코 저/박상욱 역","동양북스(동양books)","2021년 06월","30,000","27,000","10","10.0","회원리뷰(3건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,546,NA,"Y",NA,NA,"Y","Y","애플리케이션 엔지니어도 쉽게 배우는 실전 쿠버네티스 프로젝트를 만난다!클라우드 컴퓨팅, 컨테이너, 쿠버네티스라는 세 가지 인프라 관련 기술이 등장하면서 최신 서비스 개발 환경은 클라우드 네이티브와 데브옵...","https://image.yes24.com/goods/102234803/L"
"강화학습/심층강화학습 특강","102222058","https://www.yes24.com/product/goods/102222058","OS/데이터베이스","아들랑 드 폰테베 저/김정인 역","위키북스","2021년 06월","27,000","24,300","10","8.5","회원리뷰(4건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"위키북스- 데이터 사이언스 시리즈-071",84,NA,"Y",NA,NA,NA,NA,"유데미 AI 최고 강사인 아들랑 드 폰테베가 선사하는 최상의 인공 지능 강의!아들랑 드 폰테베는 자신의 베스트셀러 동영상 교육을 통해 수십만 명의 사람들에게 AI 소프트웨어를 만드는 방법을 가르쳤다. 이제 최초...","https://image.yes24.com/goods/102222058/L"
"엑셀과 비교하며 배우는 파이썬 데이터 분석","102087103","https://www.yes24.com/product/goods/102087103","OS/데이터베이스","장쥔홍 저/이춘혁 역","제이펍","2021년 06월","24,000","21,600","10","10.0","회원리뷰(2건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,240,NA,"Y",NA,NA,"Y",NA,"중국에서 각종 우수 도서상을 수상하고 베스트셀러로 판매되고 있는, 데이터 분석을 위한 최고의 한 권!이 책은 데이터 분석의 전체 프로세스를 체계적으로 학습할 수 있는 실습서이자 데이터 분석가에게는 꼭 필요...","https://image.yes24.com/goods/102087103/L"
"1년 안에 AI 빅데이터 전문가가 되는 법 (심화편)","102167423","https://www.yes24.com/product/goods/102167423","OS/데이터베이스","서대호 저","반니","2021년 06월","18,500","16,650","10","9.1","회원리뷰(15건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,324,NA,"Y",NA,NA,"Y",NA,"화제의 빅데이터 공부법이 한 번 더 업그레이드됐다!반드시 공부해야 할 알고리즘에서 전문가로 성장하는 방법까지『1년 안에 AI 빅데이터 전문가가 되는 법 (심화편)』으로 혼자서 하는 공부의 한계를 돌파하라!하...","https://image.yes24.com/goods/102167423/L"
"Microsoft Power BI 기본+활용 (3rd Edition)","102004897","https://www.yes24.com/product/goods/102004897","OS/데이터베이스","정홍주, 송윤희 저","시대인","2021년 06월","25,000","22,500","10","9.8","회원리뷰(10건)",NA,NA,"개정 2판 1쇄",NA,NA,NA,"Y","품절",NA,"Y",NA,"Microsoft Power BI를 통한 데이터 분석과 시각화!이 세상에는 수많은 데이터가 쏟아지고 있지만, 효율적인 의사 결정을 내리기 위해서는 적합한 데이터를 추출 및 분석하는 것이 중요하다. Power BI는 조금 더 빠르...","https://image.yes24.com/goods/102004897/L"
"컨테이너 인프라 환경 구축을 위한 쿠버네티스/도커","102099414","https://www.yes24.com/product/goods/102099414","OS/데이터베이스","조훈, 심근우, 문성주 저","길벗","2021년 06월","34,000","30,600","10","9.6","회원리뷰(61건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2082,NA,"Y",NA,NA,"Y","Y","실무에 바로 적용할 수 있는 컨테이너 인프라 환경 기술!IT 자원을 효율적으로 빠르게 사용할 수 있는 방법으로 컨테이너 환경이 거론되었으나 그동안 관리가 어렵고 복잡해서 상용되기 어려웠다. 하지만 쿠버네티스...","https://image.yes24.com/goods/102099414/L"
"이펙티브 사이버시큐리티","101760767","https://www.yes24.com/product/goods/101760767","OS/데이터베이스","윌리엄 스탈링스 저/한영태, 김길성, 장미영 역","터닝포인트","2021년 06월","40,000","36,000","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,72,NA,"Y",NA,NA,NA,NA,"실제 환경에서 사이버 보안 모범 사례 및 표준을 적용할 수 있도록 돕는 필수 지침서 『이펙티브 사이버시큐리티』에서는 성공적인 사이버 보안에 필요한 기술, 운영 절차 및 관리 사례들을 소개하고 있는데 단순한 ...","https://image.yes24.com/goods/101760767/L"
"Docker 도커 실전 가이드","101878731","https://www.yes24.com/product/goods/101878731","OS/데이터베이스","사쿠라이 요이치로, 무라사키 다이스케 저/박현태 역","영진닷컴","2021년 06월","24,000","21,600","10","7.7","회원리뷰(3건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,48,NA,"Y",NA,NA,NA,NA,"다양한 개발 환경에서의 Docker 사용을 위한 Web 애플리케이션 개발 환경 구축 노하우 『Docker 도커 실전 가이드』은 가상화 기술 중 하나인 Docker 사용에 대한 해설서이며, 이미지 빌드에 중점을 두었다. 여러 언...","https://image.yes24.com/goods/101878731/L"
"NGINX 쿡북","101895262","https://www.yes24.com/product/goods/101895262","OS/데이터베이스","데릭 디용기 저/노승헌 역","한빛미디어","2021년 06월","20,000","18,000","10","8.6","회원리뷰(15건)",NA,NA,NA,NA,NA,NA,"Y","절판","개정판이 출간되었습니다.","Y",NA,"빠르고 안전한 웹 서비스를 위한 NGINX 레시피엔진엑스는 널리 사용되는 웹 서버용 오픈 소스 소프트웨어다. 가볍고 확장 가능하며 요청을 동시에 처리할 수 있어 트래픽이 높을 때에도 성능이 뛰어나다. HTTP, TCP,...","https://image.yes24.com/goods/101895262/L"
"파이토치로 배우는 자연어 처리","101874047","https://www.yes24.com/product/goods/101874047","OS/데이터베이스","델립 라오, 브라이언 맥머핸 저/박해선 역","한빛미디어","2021년 06월","26,000","23,400","10","9.3","회원리뷰(23건)",NA,NA,NA,NA,534,NA,"Y","절판",NA,"Y",NA,"쉽고 빠르게 익히는 자연어 처리 입문 가이드북자연어 처리(NLP)는 인공지능이 지닌 무한한 능력을 이용해 애플 시리, 아마존 알렉사, 구글 번역 등과 같은 제품을 탄생시켰다. 복잡하고 어렵게만 여겨지던 자연어 ...","https://image.yes24.com/goods/101874047/L"
"프로젝트 예제로 배우는 OpenCV 4","102395849","https://www.yes24.com/product/goods/102395849","OS/데이터베이스","Escriva 저 / 이은주 역","홍릉","2021년 05월","29,000","29,000",NA,NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2판",NA,42,NA,NA,NA,NA,"Y",NA,NA,"https://image.yes24.com/goods/102395849/L"
"AWS 전환 모범 사례와 엔터프라이즈 IT의 미래","101878061","https://www.yes24.com/product/goods/101878061","OS/데이터베이스","스티븐 오반 저/남궁영환 역","에이콘출판사","2021년 05월","25,000","22,500","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,42,NA,"Y",NA,NA,NA,NA,"클라우드 컴퓨팅은 우리 시대에 가장 중요한 기술 중 하나다. 이를 통해 수많은 새로운 사업을 가능하게 했고 대기업들이 스타트업처럼 혁신을 하고 수십 년 동안의 기술적 부채를 청산할 수 있는 엄청난 기회가 생...","https://image.yes24.com/goods/101878061/L"
"AWS 기반 AI 애플리케이션 개발","101806234","https://www.yes24.com/product/goods/101806234","OS/데이터베이스","수브하시니 트리푸라네니, 찰스 송 저/노설빈, 허준호 역","에이콘출판사","2021년 05월","35,000","31,500","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,12,NA,"Y",NA,NA,NA,NA,"전반적으로 유지보수가 쉬운 AI 애플리케이션을 개발, 배포, 운영하는 방법에 대해 설명하고, 다양한 AWS AI/ML 서비스를 활용해서 효과적으로 AI 애플리케이션을 개발하는 방법을 실습 중심으로 제시한다. AI 애플...","https://image.yes24.com/goods/101806234/L"
"스프링 부트 실전 활용 마스터","101803558","https://www.yes24.com/product/goods/101803558","OS/데이터베이스","그렉 턴키스트 저/오명운 역/이일민 감수","책만","2021년 05월","28,000","25,200","10","10.0","회원리뷰(3건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,222,NA,"Y",NA,NA,"Y","Y","대규모 트래픽을 적은 비용으로 처리할 수 있는 고성능 서버의 비밀은 무엇일까? 스프링 부트 개발, 테스트, 문서화, 보안, 도커화, 운영까지 모두를 한 권에 마스터하는 것을 목표로, 익숙하고 손쉬운 이커머스 예...","https://image.yes24.com/goods/101803558/L"
"쉽게 적용하는 AWS 보안 레시피","101686126","https://www.yes24.com/product/goods/101686126","OS/데이터베이스","하르틴 카니카토투 저/권연주, 류제광, 진상열, 배영부 역","에이콘출판사","2021년 05월","40,000","36,000","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"에이콘출판사- 해킹과 보안 시리즈",810,NA,"Y",NA,NA,NA,NA,"보안 담당자들이 인프라를 보호할 때 직면할 수 있는 일반적인 어려움에 대한 실용적인 솔루션을 설명한다. CIA 3 요소(기밀성, 무결성, 가용성), AAA 3 요소(인증, 권한 부여, 가용성), 부인 방지 등의 보안 모델 ...","https://image.yes24.com/goods/101686126/L"
"Node.js 디자인 패턴 바이블","101686866","https://www.yes24.com/product/goods/101686866","OS/데이터베이스","Mario Casciaro, Luciano Mammino 저/김성원, 곽천웅 역","영진닷컴","2021년 05월","32,000","28,800","10","9.5","회원리뷰(18건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,366,NA,"Y",NA,NA,"Y",NA,"완벽한 Node.js 애플리케이션 설계를 위한 디자인 패턴 바이블효율적이고 강력한 Node.js 애플리케이션 구축에 필요한 디자인 패턴들을 한 권으로 정리한다. Node.js로 프로그래밍을 하는데 필요한 기초적인 개념을 ...","https://image.yes24.com/goods/101686866/L"
"빅데이터 개론","101505462","https://www.yes24.com/product/goods/101505462","OS/데이터베이스","노규성, 김미연, 김용영, 김의창, 김진화 저 외 11명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    노규성
                                                                김미연
                                                                김용영
                                                                김의창
                                                                김진화
                                                                남수현
                                                                박성택
                                                                박은미
                                                                서동조
                                                                서창갑
                                                                안성진
                                                                이상훈
                                                                이성원
                                                                임기흥
                                                                최천규
                                                                하태현","광문각","2021년 05월","28,000","28,000",NA,NA,NA,NA,NA,"개정판",NA,NA,NA,NA,"절판","개정판이 출간되었습니다.","Y",NA,"빅데이터 전문 인력 양성을 위한 시대적 소명을 인식하고 반드시 갖추어야 할 전문지식을 담은 학습서본 교재는 총 3편 14장으로 구성되어 있다. 제1편, 빅데이터의 이해에서는 빅데이터의 개요, 빅데이터 비즈니스 ...","https://image.yes24.com/goods/101505462/L"
"파이썬 Python 2학년","101510643","https://www.yes24.com/product/goods/101510643","OS/데이터베이스","모리 요시나오 저/황명희 역","성안당","2021년 05월","17,000","15,300","10","10.0","회원리뷰(2건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,180,NA,"Y",NA,NA,"Y",NA,"체험으로 배우고 대화 형식으로 공부하는 데이터 분석 구조 Python(파이썬) 2학년 데이터 분석 구조 Python으로 데이터 분석을 체험해 보자! 스크래핑 등으로 모은 대량의 데이터, 어떻게 분석하고 있으면 좋을까? ...","https://image.yes24.com/goods/101510643/L"
"R Cookbook","101482119","https://www.yes24.com/product/goods/101482119","OS/데이터베이스","J.D. 롱, 폴 티터 저/이제원 역","인사이트(insight)","2021년 05월","35,000","31,500","10","10.0","회원리뷰(2건)","2일 이내 (5/13, 화) 출고예정",NA,"2판","프로그래밍인사이트(ProgrammingInsight)",168,NA,"Y",NA,NA,"Y",NA,"실용적인 275가지 레시피로 배우는 R 데이터 분석R은 통계, 그래픽 작업, 통계적 프로그래밍을 하는 데 매우 효과적인 툴로 통계 관련 작업을 하기 위해 필요한 모든 것을 제공하지만, 언어의 구조상 완전히 마스터...","https://image.yes24.com/goods/101482119/L"
"데이터 분석 따라하기","101557628","https://www.yes24.com/product/goods/101557628","OS/데이터베이스","정철용, 유진호, 김민정, 김진 저","북넷","2021년 05월","23,000","23,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,24,NA,NA,NA,NA,"Y",NA,"사회과학을 공부하는 학생들에게 쉽게 데이터 분석을 하는 방법을 어떻게 전달할 수 있을까?한가지 데이터분석 툴을 가르치는 데에도 시간이 많이 소요된다. 학생들에게 엑셀사용 역량도 키워줘야 하고 통계에 대한 ...","https://image.yes24.com/goods/101557628/L"
"데이터가 뛰어노는 AI 놀이터, 캐글","101479127","https://www.yes24.com/product/goods/101479127","OS/데이터베이스","가도와키 다이스케, 사카타 류지, 호사카 게이스케, 히라마쓰 유지 저/대니얼WJ 역","한빛미디어","2021년 05월","35,000","31,500","10","9.5","회원리뷰(21건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,228,NA,"Y",NA,NA,"Y",NA,"데이터 분석 무한 경쟁 ‘캐글’에서 살아남기 위한 비결 세계 최대 규모 데이터 분석 경진 대회 플랫폼인 캐글에서는 일반적이지 않은 데이터 처리 기법이 많이 활용된다. 이를 이해하고 체득하여 활용하는 것은 대...","https://image.yes24.com/goods/101479127/L"
"데이터 과학을 위한 통계","99942893","https://www.yes24.com/product/goods/99942893","OS/데이터베이스","피터 브루스, 앤드루 브루스, 피터 게데크 저/이준용 역","한빛미디어","2021년 05월","34,000","30,600","10","9.6","회원리뷰(16건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1602,NA,"Y",NA,NA,"Y",NA,"파이썬과 R로 필요한 만큼만 배우는 실용주의 통계학통계 기법은 데이터 과학의 핵심이지만, 데이터 과학자가 고전 통계를 낱낱이 알아야 하는 것은 아니다. 이 책은 데이터 과학의 관점에서 통계 핵심 개념과 기법...","https://image.yes24.com/goods/99942893/L"
"테라폼 업앤러닝","101511312","https://www.yes24.com/product/goods/101511312","OS/데이터베이스","예브게니 브릭만 저/김문주 역","루비페이퍼","2021년 05월","23,000","20,700","10","9.3","회원리뷰(3건)","2일 이내 (5/13, 화) 출고예정",NA,"2nd Edition",NA,144,NA,NA,NA,NA,NA,NA,"『테라폼 업앤러닝』은 예제 소개를 뛰어넘어 실제 환경에서 테라폼을 사용하는 방법에 중점을 두고 만들어졌다. 외국어에 능통해지려면 원어민과 대화하고, 외국어 TV 쇼를 보고, 외국 음악을 듣는데 시간을 투자해...","https://image.yes24.com/goods/101511312/L"
"김상형의 SQL 정복","101345246","https://www.yes24.com/product/goods/101345246","OS/데이터베이스","김상형 저","한빛미디어","2021년 05월","39,000","35,100","10","9.4","회원리뷰(27건)",NA,NA,NA,"소문난 명강의 시리즈",84,NA,"Y","절판",NA,"Y","Y","DBMS에 제약 없이 SQL을 활용한다!핵심 원리를 알려주는 SQL 바이블 DBMS 제품이나 개발툴이 아닌 SQL 언어 그 자체를 배우는 바이블 도서다. 특정 DBMS에 종속적인 사용법보다는 표준화된 데이터 관리 문법인 SQL에...","https://image.yes24.com/goods/101345246/L"
"이벤트 기반 마이크로서비스 구축","99423020","https://www.yes24.com/product/goods/99423020","OS/데이터베이스","애덤 벨메어 저/이일웅 역","한빛미디어","2021년 05월","28,000","25,200","10","8.7","회원리뷰(17건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,492,NA,"Y",NA,NA,"Y",NA,"실시간 데이터 활용을 위한 새로운 시스템 아키텍처 가이드이벤트 기반 마이크로서비스 아키텍처를 소개하는 실무 개론서다. 구조, 통신, 통합, 배포 등 기본 개념을 그림과 함께 구체적으로 설명한다. 따라서 이벤...","https://image.yes24.com/goods/99423020/L"
"딥러닝 텐서플로 교과서","100295267","https://www.yes24.com/product/goods/100295267","OS/데이터베이스","서지영 저","길벗","2021년 04월","28,000","25,200","10","10.0","회원리뷰(9건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,504,NA,"Y",NA,NA,"Y",NA,"기본기에 충실한 딥러닝 입문서!기초부터 CNN, RNN, 시계열 분석, 자연어 처리, 강화 학습, 생성 모델까지 텐서플로 2로 구현하며 배운다!머신 러닝 핵심 알고리즘부터 합성곱 신경망, 설명 가능한 CNN, 순환 신경망...","https://image.yes24.com/goods/100295267/L"
"파이썬으로 배우는 머신러닝 입문","99475472","https://www.yes24.com/product/goods/99475472","OS/데이터베이스","오제키 마사유키 저/김성훈 역","성안당","2021년 04월","19,800","17,820","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,12,NA,"Y",NA,NA,NA,NA,"스토리를 즐기면서 파이썬으로 머신러닝 프로그래밍을 구현할 수 있다!동화같은 유럽풍 판타지 원단의 스토리를 따라가면서 파이썬으로 머신러닝 프로그래밍을 다루는 입문서다. 등장 인물의 파이썬 [학습 노트]에 ...","https://image.yes24.com/goods/99475472/L"
"빅데이터 마이닝 3/e","99264917","https://www.yes24.com/product/goods/99264917","OS/데이터베이스","쥬어 레스코벡, 아난드 라자라만, 제프리 데이비드 울만 저/박효균, 이미정 역","에이콘출판사","2021년 04월","50,000","45,000","10","10.0","회원리뷰(2건)","2일 이내 (5/13, 화) 출고예정",NA,NA,"에이콘 데이터 과학 시리즈",60,NA,"Y",NA,NA,NA,NA,"웹, 소셜 미디어, 모바일 활동, 센서, 인터넷 상거래, 그 외 많은 애플리케이션의 발달로 엄청난 규모의 데이터가 생성되고 있으며, 데이터 마이닝으로 이런 데이터에서 유용한 정보를 얻을 수 있다. 이 책은 데이터...","https://image.yes24.com/goods/99264917/L"
"전자의무기록 데이터의 이차분석","101305933","https://www.yes24.com/product/goods/101305933","OS/데이터베이스","윤덕용 등저","범문에듀케이션","2021년 04월","38,000","38,000",NA,NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,24,NA,"Y",NA,NA,NA,NA,"Secondary Analysis of Electronic Health Records 1st edition 의 번역서전자의무기록 데이터 분석을 위해서는 데이터베이스, 분석 툴(R, MSSQL, Python), 역학 디자인 등에 대해 종합적인 이해가 필요하다. 현재까...","https://image.yes24.com/goods/101305933/L"
"쉬운 딥러닝","99552196","https://www.yes24.com/product/goods/99552196","OS/데이터베이스","반병현 저","생능북스","2021년 04월","20,000","18,000","10","9.7","회원리뷰(15건)","2일 이내 (5/13, 화) 출고예정",NA,"2쇄",NA,186,NA,"Y",NA,NA,NA,"Y",NA,"https://image.yes24.com/goods/99552196/L"
