"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","revised_notice","ebook_info","gift_info","description","image_url"
"어르신들을 위한 스마트폰 기초교실","145600427","https://www.yes24.com/product/goods/145600427","컴퓨터 입문/활용","디지털콘텐츠그룹 편집부 저","디지털콘텐츠그룹","2025년 04월","16,000","14,400","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2025 개정증보판",NA,318,NA,"Y",NA,NA,"Y",NA,"스마트폰, 배우면 쉬워진다! 어르신을 위한 친절한 스마트폰 활용법『어르신들을 위한 스마트폰 기초교실』은 큰 글씨(A4 크기, 12포인트 글자)로 제작되어 액티브 시니어ㆍ실버 독자분들이 보다 편하게 읽을 수 있...","https://image.yes24.com/goods/145600427/L"
"중고노트북 놀랍도록 저렴하게 사용하는 방법","146139930","https://www.yes24.com/product/goods/146139930","컴퓨터 입문/활용","곽영암 저","BOOKK(부크크)","2025년 04월","8,200","8,200",NA,NA,NA,"6일 이내 (5/17, 토) 출고예정",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"중고노트북 용도별 시세, 욕심을 버리면 (낭비하고 싶지 않다면) 2만원대 노트북도 충분히 용도에 맞게 사용이 가능함을 강조하고 싶다. 최고사양의 노트북이나 최신 스마트폰을 사면 그들의 기능이 정말로 많아서 ...","https://image.yes24.com/goods/146139930/L"
"교사를 위한 생성형 AI 활용 수업","144129260","https://www.yes24.com/product/goods/144129260","컴퓨터 입문/활용","김종혜 저","생능북스","2025년 04월","16,000","14,400","10","9.6","회원리뷰(14건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,3579,NA,"Y",NA,NA,NA,"Y","생성형 AI를 수업에 쉽게 적용할 수 있도록 돕는 기초 안내서인공지능 기술이 발전하면서 교육 현장에서도 이를 활용한 다양한 수업이 이루어지고 있다. 이에 따라 이 책을 통해 교사들이 쉽게 따라 할 수 있는 다양...","https://image.yes24.com/goods/144129260/L"
"이게 되네? 챗GPT 미친 크롤링 24제 + 이게 되네? 챗GPT 미친 활용법 71제 세트","145391072","https://www.yes24.com/product/goods/145391072","컴퓨터 입문/활용","오힘찬, 박현규 저","골든래빗","2025년 04월","50,000","45,000","10","9.7","회원리뷰(115건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2권",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/145391072/L"
"이게 되네? 챗GPT 미친 크롤링 24제","144868498","https://www.yes24.com/product/goods/144868498","컴퓨터 입문/활용","박현규 저","골든래빗","2025년 04월","26,000","23,400","10","10.0","회원리뷰(2건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,3936,NA,"Y",NA,NA,"Y","Y","클릭보다 빠른 데이터 수집, 코딩 없이 챗GPT와 함께라면 웹 크롤링도 문제없습니다!API부터 나만의 GPTs, 엑셀, 차트, 결과물까지! 이걸 긁네? 웹 크롤링과 자동화의 모든 과정을 한 권으로 완성!하루 1시간으로 데...","https://image.yes24.com/goods/144868498/L"
"엑셀 2021 작품만들기","144497858","https://www.yes24.com/product/goods/144497858","컴퓨터 입문/활용","창의콘텐츠연구소 저","해람북스","2025년 04월","14,000","12,600","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,"OA마스터",42,NA,NA,NA,NA,NA,NA,"“하나뿐인 나만의 작품 만들기”OA마스터 시리즈는 다양한 기능을 사용하여 나만의 작품을 만들 수 있는 OA심화 교재로 다음과 같은 특징으로 구성하였다. 주요 기능을 활용하여 재미있고 실용적인 작품을 만들어 ...","https://image.yes24.com/goods/144497858/L"
"진짜 챗GPT 활용법","145047404","https://www.yes24.com/product/goods/145047404","컴퓨터 입문/활용","김준성, 브라이스 유, 안상준 저","위키북스","2025년 04월","20,000","18,000","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"개정2판",NA,5046,NA,"Y",NA,NA,"Y","Y","더 풍부한 내용으로 돌아온, '진짜 챗GPT 활용법'!챗GPT의 진짜 활용법을 만나보자ChatGPT의 기본 사용법부터 블로그, 영상 제작, 업무에서의 활용법은 물론, Advanced Data Analysis를 활용한 주식 데이터, 부동산 ...","https://image.yes24.com/goods/145047404/L"
"교과서와 함께 배우는 로로큐브 코딩교실 세트","145324569","https://www.yes24.com/product/goods/145324569","컴퓨터 입문/활용","박재일, 김용환, 잇플창의코딩연구소 저","잇플ITPLE","2025년 04월","157,000","157,000",NA,"10.0","회원리뷰(1건)","2일 이내 (5/13, 화) 출고예정",NA,"교재+KIT",NA,NA,NA,"Y",NA,NA,NA,NA,"메이커 교육은 단순히 만드는 것에서 끝나는 것이 아니다. 생각하고, 실험하고, 실패도 해보면서 많은 것을 배우게 된다. 이런 경험은 책 속 지식만으로는 배울 수 없는 중요한 것들을 가르쳐 준다. 메이커 교육은 ...","https://image.yes24.com/goods/145324569/L"
"IT 업무의 기본이 되는 컴퓨터 구조 원리 교과서","144904819","https://www.yes24.com/product/goods/144904819","컴퓨터 입문/활용","야자와 히사오 저/김현옥 역","보누스","2025년 04월","22,000","19,800","10","10.0","회원리뷰(4건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"지적생활자를 위한 교과서 시리즈",654,NA,"Y",NA,NA,"Y",NA,"코딩 너머 ‘컴퓨터가 작동하는 진짜 모습’을 이해하는 데 주력한 컴퓨터 구조 해설서다. AI 시대에도 살아남을 탄탄한 실력과 응용력을 함양하려면 ‘컴퓨터는 어떻게 작동하는가’라는 질문에 답할 줄 알아야 한...","https://image.yes24.com/goods/144904819/L"
"Google로 칼퇴하는 교사들의 시크릿","144246572","https://www.yes24.com/product/goods/144246572","컴퓨터 입문/활용","김학민, 강경욱, 유병선, 이민재, 이석 저 외 1명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    김학민
                                                                강경욱
                                                                유병선
                                                                이민재
                                                                이석
                                                                차수미","교사크리에이터협회","2025년 04월","18,000","16,200","10","10.0","회원리뷰(58건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,9795,NA,NA,NA,NA,NA,NA,"학교 업무를 자동화하고, 퇴근 시간을 앞당기는 비밀.Google로 칼퇴하는 교사들의 시크릿을 낱낱이 파헤쳐 본다.구글 전문가이자 현직 교사 6인이 공개하는 구글과의 첫 만남부터 지금까지.선생님의 시간을 되찾아주...","https://image.yes24.com/goods/144246572/L"
"코딩 챌린지 창의코딩놀이 Lesson3","145227705","https://www.yes24.com/product/goods/145227705","컴퓨터 입문/활용","렉스기획팀 저","REXmedia(렉스미디어)","2025년 04월","14,000","12,600","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,60,NA,"Y",NA,NA,NA,NA,"재미있는 놀이를 하며 배우는 놀이 학습 교재. 초등학년에 적합한 코딩 교육 교재로 창의놀이, 코딩놀이 등으로 구성.","https://image.yes24.com/goods/145227705/L"
"생성 AI를 활용한 나만의 콘텐츠 만들기","144687205","https://www.yes24.com/product/goods/144687205","컴퓨터 입문/활용","김민후 저","영진닷컴","2025년 04월","25,000","22,500","10","10.0","회원리뷰(5건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1161,NA,"Y",NA,NA,NA,NA,"우리는 이미 인공지능이 글도 쓰고 그림도 그리며 작곡도 하는 시대에 살고 있다. 이러한 흐름의 중심에 있는 건 바로 뭔가를 만들어 내는 AI, 즉 생성 AI이다. 최근 달리3와 챗GPT를 필두로 수많은 생성 AI가 쏟아...","https://image.yes24.com/goods/144687205/L"
"할 수 있다! 스마트폰을 활용한 영상 촬영 편집 with 키네마스터","144554031","https://www.yes24.com/product/goods/144554031","컴퓨터 입문/활용","황점희 저","시대인","2025년 04월","12,000","10,800","10","10.0","회원리뷰(3건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,228,NA,NA,NA,NA,"Y",NA,"스마트폰 이용한 영상 촬영에서 편집, 유튜브 업로드까지!스마트폰을 이용해 사진과 영상을 촬영하고 기본 앱인 포토 에디터와 비디오 에디터를 이용해 사진과 동영상을 편집하는 기본적인 방법을 소개한다. 또한 촬...","https://image.yes24.com/goods/144554031/L"
"된다! 업무에 바로 쓰는 구글 활용법","144253147","https://www.yes24.com/product/goods/144253147","컴퓨터 입문/활용","이광희 저","이지스퍼블리싱","2025년 04월","21,000","18,900","10","10.0","회원리뷰(8건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"된다! 시리즈",2847,NA,"Y",NA,NA,"Y","Y","‘직장인을 위한’ 한 권으로 끝내는 구글 활용 입문서!지메일, 구글 캘린더, 구글 드라이브, 구글 스프레드시트, 사이트 도구까지! 13가지 구글 앱 완전 정복2025년 최신 내용 반영 완료! 실무에서 바로 써먹는 구...","https://image.yes24.com/goods/144253147/L"
"처음이지만 프로처럼 쓰는 노션(Notion)","143880438","https://www.yes24.com/product/goods/143880438","컴퓨터 입문/활용","박한용 저","디지털북스","2025년 04월","22,000","19,800","10","10.0","회원리뷰(8건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,4491,NA,"Y",NA,NA,"Y","Y","핵심 기능 설명과 실습 템플릿과, 부수익으로 이어질 수 있는 수익화 방법까지처음이지만 프로처럼 사용할 수 있는 노션 설명서노션은 메모, 프로젝트 관리, 자료 수집 등 다양한 용도로 활용할 수 있는 최고의 생산...","https://image.yes24.com/goods/143880438/L"
"쉽게! 배우는 마이크로비트 창의적 코딩(with 스크래치)","144538906","https://www.yes24.com/product/goods/144538906","컴퓨터 입문/활용","박주은, 아이씨뱅큐 저","아이씨뱅큐","2025년 04월","18,000","16,200","10","9.6","회원리뷰(5건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,252,NA,"Y",NA,NA,NA,NA,"‘마이크로비트’를 사용해창의적인 아이디어를 실현해 보는모험을 떠나볼까요?이 책은 ‘마이크로비트’와 블록 코딩 개발 환경 ‘Mind+’를 활용해 게임과 실생활 발명품을 만들어보는 과정을 담고 있다. Mind+의 ...","https://image.yes24.com/goods/144538906/L"
"된다! 조회수 터지는 유튜브 쇼츠 만들기","143907967","https://www.yes24.com/product/goods/143907967","컴퓨터 입문/활용","최지영 저","이지스퍼블리싱","2025년 04월","22,000","19,800","10","10.0","회원리뷰(23건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"된다! 시리즈",20628,NA,"Y",NA,NA,"Y","Y","‘떡상’하는 기획부터 챗GPT, 브루, 캡컷을 활용한 영상 제작까지!첫 영상부터 조회수 터지는 유튜브 쇼츠 전략 대공개제2의 월급을 만들어 주는 수익화 방법도 꾹꾹 눌러 담았다!“유튜브를 하면 좋다는 건 아는데...","https://image.yes24.com/goods/143907967/L"
"이토록 쉬운 IT 인프라 기초","144043886","https://www.yes24.com/product/goods/144043886","컴퓨터 입문/활용","장두환 저","루비페이퍼","2025년 04월","22,000","19,800","10","10.0","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1716,NA,NA,NA,NA,NA,NA,"기업 IT 서비스의 하드웨어, 소프트웨어, 네트워크, 데이터베이스, 보안, 장애 대처까지개발을 배운 적이 없어도 IT 인프라 전반의 기초 지식과 필수 개념을 한 권으로 쉽게 이해한다IT 인프라는 서버, 네트워크, 데...","https://image.yes24.com/goods/144043886/L"
"선생님을 위한 8282 업무 자동화 with AI+파이썬+노코드","143533211","https://www.yes24.com/product/goods/143533211","컴퓨터 입문/활용","강우혁, 김송희, 서승희, 송석리, 한솔 저 외 2명
                                        
                                            정보 더 보기/감추기
                                            
                                                
                                                    강우혁
                                                                김송희
                                                                서승희
                                                                송석리
                                                                한솔
                                                                한준구
                                                                황수빈","골든래빗","2025년 04월","28,000","25,200","10","10.0","회원리뷰(6건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,4083,NA,"Y",NA,NA,"Y","Y","나이스도, 한글도, 엑셀도 손쉽게 그리고 순식간에!수업 준비도! 행정 처리도! 혁신적인 업무 자동화를 원한다면72가지 미친 자동화 예제 지금 만나보자!선생님의 업무 부담을 획기적으로 줄여줄 실전 가이드, 『선...","https://image.yes24.com/goods/143533211/L"
"챗GPT 일타강사의 직장인 업무 만렙 공략집","143909071","https://www.yes24.com/product/goods/143909071","컴퓨터 입문/활용","이승필 저","한빛미디어","2025년 03월","24,000","21,600","10","9.5","회원리뷰(26건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,13422,NA,"Y",NA,NA,"Y","Y","“챗GPT, 일 잘하는 직장인은 이렇게 쓴다”대기업 출강 압도적 1위! 일타강사가 알려주는챗GPT 완벽 활용법프로 일잘러들만 몰래 쓰던 챗GPT 업무 활용 노하우가 드디어 책으로 공개된다. 120개 기업이 앞다퉈 섭외...","https://image.yes24.com/goods/143909071/L"
"교사를 위한 패들렛 Padlet","143786416","https://www.yes24.com/product/goods/143786416","컴퓨터 입문/활용","안익재 저","앤써북","2025년 03월","16,800","15,120","10","10.0","회원리뷰(47건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,9219,NA,NA,NA,NA,NA,"Y","『교사를 위한 패들렛 Padlet』은 유치원·어린이집 및 초·중·고 교사가 수업에 즉시 활용할 수 있는 패들렛 수업 활용 방법을 소개하는 실전 활용서이다. 패들렛 기본 기능부터 교사가 알아두면 유용한 심화 기능까...","https://image.yes24.com/goods/143786416/L"
"AI 2025 + 커서 AI 트렌드&활용백과 세트","145648086","https://www.yes24.com/product/goods/145648086","컴퓨터 입문/활용","서승완, 김덕진 저","스마트북스","2025년 03월","50,000","45,000","10","9.5","회원리뷰(43건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2권",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/145648086/L"
"커서 AI 트렌드&활용백과","143912095","https://www.yes24.com/product/goods/143912095","컴퓨터 입문/활용","서승완 저","스마트북스","2025년 03월","25,000","22,500","10","9.6","회원리뷰(9건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,36501,NA,"Y",NA,NA,"Y","Y","커서 AI가 열어가는 새로운 일의 미래, 창의적 게으름을 추구하는 분들께마이크로소프트의 창업자 빌 게이츠는 “어려운 일을 시킬 때는 게으른 사람에게 맡긴다. 그들이 더 쉬운 해결책을 찾아내기 때문이다.”라고...","https://image.yes24.com/goods/143912095/L"
"어른들을 위한 가장 쉬운 챗GPT","143547656","https://www.yes24.com/product/goods/143547656","컴퓨터 입문/활용","혜지원 기획팀 저","혜지원","2025년 03월","18,000","16,200","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,714,NA,"Y",NA,NA,NA,NA,"컴퓨터, 스마트폰에서 챗GPT를 사용하는 방법부터 차근차근AI를 내 생활과 업무의 필수 도구로 만들기 위한 가장 쉬운 지침서!AI 시대가 시작되고 세상이 바뀐 듯 떠들썩하지만, 정작 어떻게 시작해야 할지 막막한 ...","https://image.yes24.com/goods/143547656/L"
"스마트폰 완벽 가이드","144080995","https://www.yes24.com/product/goods/144080995","컴퓨터 입문/활용","최신만 저","디지털콘텐츠그룹","2025년 03월","20,000","18,000","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,126,NA,"Y",NA,NA,NA,NA,"시니어의 손안에 펼쳐지는 스마트한 세상,이제 쉽게 시작하세요!대한민국 국민 수보다 많은 5,450만 대의 이동전화. 이동전화 가입자 수 5,450만대! 이 책은 대한민국 시니어·실버 세대를 위해 제작된 스마트폰 활용...","https://image.yes24.com/goods/144080995/L"
"스마트폰 완전정복","144080810","https://www.yes24.com/product/goods/144080810","컴퓨터 입문/활용","임선강 저","디지털콘텐츠그룹","2025년 03월","20,000","18,000","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,"시니어의 손안에 펼쳐지는 스마트한 세상,이제 쉽게 시작하세요!대한민국 국민 수보다 많은 5,450만 대의 이동전화. 이동전화 가입자 수 5,450만대! 이 책은 대한민국 시니어·실버 세대를 위해 제작된 스마트폰 활용...","https://image.yes24.com/goods/144080810/L"
"스마트폰 내 손안의 세상으로","144080643","https://www.yes24.com/product/goods/144080643","컴퓨터 입문/활용","김숙 저","디지털콘텐츠그룹","2025년 03월","20,000","18,000","10",NA,NA,NA,NA,NA,NA,66,NA,"Y","품절",NA,NA,NA,"이번에 출간하는 책은 16년 동안 뉴미디어 마케팅 교육(스마트폰, SNS마케팅 등)을 해오고 있는 ㈜디지털콘텐츠그룹에서 액티브 시니어ㆍ실버 세대가 더욱 즐겁고 편리하게 스마트폰을 활용할 수 있도록, 시니어 눈...","https://image.yes24.com/goods/144080643/L"
"2025 부모님을 위한 스마트폰 교과서","144080200","https://www.yes24.com/product/goods/144080200","컴퓨터 입문/활용","이정화, 한덕호, 이청기, 백세균 저","디지털콘텐츠그룹","2025년 03월","20,000","18,000","10",NA,NA,"24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,657,NA,"Y",NA,NA,"Y",NA,NA,"https://image.yes24.com/goods/144080200/L"
"돈이 되는 AI 영상만들기","143622985","https://www.yes24.com/product/goods/143622985","컴퓨터 입문/활용","심동엽 저","비엘북스","2025년 03월","22,000","19,800","10","10.0","회원리뷰(2건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1836,NA,NA,NA,NA,NA,NA,"AI 영상, 단순한 트렌드가 아니라 ‘돈이 되는’ 시장을 찾아간다최근 몇 년 사이, 영상 콘텐츠의 소비 방식이 빠르게 변화하고 있다. 텍스트보다 영상이 더 강력한 전달력을 가지게 되면서 유튜브, 틱톡, 인스타그...","https://image.yes24.com/goods/143622985/L"
